Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
219,NXS 19-1,466.012500,off,0.000000,DTCS,88.5,88.5,506,NN,506,Tone->Tone,NFM,5.00,,5.0W,,,,,
220,NXS 20-1,461.862500,off,0.000000,DTCS,88.5,88.5,152,NN,152,Tone->Tone,NFM,5.00,,5.0W,,,,,
221,NXS 21-1,456.862500,off,0.000000,TSQL,88.5,151.4,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
224,NXS 24-1,453.075000,off,0.000000,DTCS,88.5,88.5,445,NN,445,Tone->Tone,NFM,5.00,,5.0W,,,,,
225,NXS 25-1,468.825000,off,0.000000,TSQL,88.5,233.6,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
226,NXS 26-1,451.637500,off,0.000000,DTCS,88.5,88.5,271,NN,271,Tone->Tone,NFM,5.00,,5.0W,,,,,
227,NXS 27-1,459.375000,off,0.000000,DTCS,88.5,88.5,223,NN,223,Tone->Tone,NFM,5.00,,5.0W,,,,,
228,NXS 28-1,452.087500,off,0.000000,DTCS,88.5,88.5,311,NN,311,Tone->Tone,NFM,5.00,,5.0W,,,,,
229,NXS 29-1,460.637500,off,0.000000,DTCS,88.5,88.5,261,NN,261,Tone->Tone,NFM,5.00,,5.0W,,,,,
230,NXS 30-1,452.425000,off,0.000000,TSQL,88.5,233.6,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
231,NXS 31-1,467.175000,off,0.000000,DTCS,88.5,88.5,251,NN,251,Tone->Tone,NFM,5.00,,5.0W,,,,,
232,NXS 32-1,460.025000,off,0.000000,TSQL,88.5,173.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
235,NXS 35-1,458.425000,off,0.000000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
236,NXS 36-1,456.625000,off,0.000000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
238,NXS 38-1,460.387500,off,0.000000,DTCS,88.5,88.5,346,NN,346,Tone->Tone,NFM,5.00,,5.0W,,,,,
239,NXS 39-1,457.012500,off,0.000000,DTCS,88.5,88.5,261,NN,261,Tone->Tone,NFM,5.00,,5.0W,,,,,
241,NXS 41-1,451.375000,off,0.000000,TSQL,88.5,97.4,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
242,NXS 42-1,469.712500,off,0.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
244,NXS 44-1,453.375000,off,0.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
245,NXS 45-1,459.912500,off,0.000000,DTCS,88.5,88.5,731,NN,731,Tone->Tone,NFM,5.00,,5.0W,,,,,
248,NXS 48-1,468.537500,off,0.000000,DTCS,88.5,88.5,116,NN,116,Tone->Tone,NFM,5.00,,5.0W,,,,,
250,NXS 50-1,469.637500,off,0.000000,DTCS,88.5,88.5,72,NN,72,Tone->Tone,NFM,5.00,,5.0W,,,,,
251,NXS 51-1,469.187500,off,0.000000,TSQL,88.5,162.2,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
253,NXS 53-1,461.475000,off,0.000000,TSQL,88.5,118.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
254,NXS 54-1,464.700000,off,0.000000,DTCS,88.5,88.5,165,NN,165,Tone->Tone,NFM,5.00,,5.0W,,,,,
266,NXS 66-1,467.187500,off,0.000000,DTCS,88.5,88.5,351,NN,351,Tone->Tone,NFM,5.00,,5.0W,,,,,
270,NXS 70-1,461.875000,off,0.000000,DTCS,88.5,88.5,612,NN,612,Tone->Tone,NFM,5.00,,5.0W,,,,,
271,NXS 71-1,463.375000,off,0.000000,DTCS,88.5,88.5,156,NN,156,Tone->Tone,NFM,5.00,,5.0W,,,,,
274,NXS 74-1,461.750000,off,0.000000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
276,NXS 76-1,464.400000,off,0.000000,DTCS,88.5,88.5,74,NN,74,Tone->Tone,NFM,5.00,,5.0W,,,,,
278,NXS 78-1,467.587500,off,0.000000,DTCS,88.5,88.5,627,NN,627,Tone->Tone,NFM,5.00,,5.0W,,,,,
287,NXS 87-1,465.725000,off,0.000000,DTCS,88.5,88.5,243,NN,243,Tone->Tone,NFM,5.00,,5.0W,,,,,
288,NXS 88-1,466.337500,off,0.000000,DTCS,88.5,88.5,732,NN,732,Tone->Tone,NFM,5.00,,5.0W,,,,,
291,NXS 91-1,463.375000,off,0.000000,DTCS,88.5,88.5,156,NN,156,Tone->Tone,NFM,5.00,,5.0W,,,,,
292,NXS 92-1,463.062500,off,0.000000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
297,NXS 97-1,459.575000,off,0.000000,DTCS,88.5,88.5,734,NN,734,Tone->Tone,NFM,5.00,,5.0W,,,,,
299,NXS 99-1,460.100000,off,0.000000,DTCS,88.5,88.5,412,NN,412,Tone->Tone,NFM,5.00,,5.0W,,,,,
300,TV CREW CHIEF,464.487500,off,0.000000,DTCS,88.5,88.5,606,NN,606,Tone->Tone,NFM,5.00,,5.0W,,,,,
301,NXS 1-2,453.187500,off,0.000000,TSQL,88.5,179.9,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
302,NXS 2-2,464.462500,off,0.000000,DTCS,88.5,88.5,632,NN,632,Tone->Tone,NFM,5.00,,5.0W,,,,,
303,NXS 07-2,467.712500,off,0.000000,DTCS,88.5,88.5,244,NN,244,Tone->Tone,NFM,5.00,,5.0W,,,,,
304,NXS 4-2,451.062500,off,0.000000,TSQL,88.5,210.7,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
305,NXS 5-2,457.212500,off,0.000000,DTCS,88.5,88.5,131,NN,131,Tone->Tone,NFM,5.00,,5.0W,,,,,
306,NXS 6-2,469.412500,off,0.000000,DTCS,88.5,88.5,65,NN,65,Tone->Tone,NFM,5.00,,5.0W,,,,,
307,NXS 7-2,459.162500,off,0.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
308,NXS 8-2,468.312500,off,0.000000,DTCS,88.5,88.5,445,NN,445,Tone->Tone,NFM,5.00,,5.0W,,,,,
309,NXS 9-2,464.112500,off,0.000000,TSQL,88.5,131.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
310,NXS 10-2,462.750000,off,0.000000,DTCS,88.5,88.5,315,NN,315,Tone->Tone,NFM,5.00,,5.0W,,,,,
311,NXS 11-2,459.750000,off,0.000000,DTCS,88.5,88.5,172,NN,172,Tone->Tone,NFM,5.00,,5.0W,,,,,
312,NXS 00-2,452.837500,off,0.000000,DTCS,88.5,88.5,315,NN,315,Tone->Tone,NFM,5.00,,5.0W,,,,,
313,NXS 13-2,452.925000,off,0.000000,TSQL,88.5,71.9,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
314,NXS 14-2,463.787500,off,0.000000,DTCS,88.5,88.5,143,NN,143,Tone->Tone,NFM,5.00,,5.0W,,,,,
316,NXS 16-2,465.375000,off,0.000000,TSQL,88.5,85.4,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
317,NXS 17-2,458.837500,off,0.000000,DTCS,88.5,88.5,162,NN,162,Tone->Tone,NFM,5.00,,5.0W,,,,,
318,NXS 18-2,451.850000,off,0.000000,DTCS,88.5,88.5,465,NN,465,Tone->Tone,NFM,5.00,,5.0W,,,,,
319,NXS 19-2,451.300000,off,0.000000,DTCS,88.5,88.5,122,NN,122,Tone->Tone,NFM,5.00,,5.0W,,,,,
320,NXS 20-2,464.087500,off,0.000000,DTCS,88.5,88.5,712,NN,712,Tone->Tone,NFM,5.00,,5.0W,,,,,
321,NXS 21-2,457.462500,off,0.000000,TSQL,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
325,NXS 25-2,467.312500,off,0.000000,DTCS,88.5,88.5,174,NN,174,Tone->Tone,NFM,5.00,,5.0W,,,,,
326,NXS 26-2,451.412500,off,0.000000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
327,NXS 27-2,462.437500,off,0.000000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
328,NXS 28-2,469.662500,off,0.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
330,NXS 30-2,458.237500,off,0.000000,DTCS,88.5,88.5,343,NN,343,Tone->Tone,NFM,5.00,,5.0W,,,,,
331,NXS 31-2,465.775000,off,0.000000,DTCS,88.5,88.5,43,NN,43,Tone->Tone,NFM,5.00,,5.0W,,,,,
332,NXS 32-2,462.962500,off,0.000000,TSQL,88.5,167.9,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
335,NXS 35-2,463.310000,off,0.000000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,5.0W,,,,,
336,NXS 36-2,451.937500,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
339,NXS 39-2,457.337500,off,0.000000,DTCS,88.5,88.5,244,NN,244,Tone->Tone,NFM,5.00,,5.0W,,,,,
